Charter;Name;Owner;Population;Unemployment;GDP;GDP per capita;rrr;Type;Civilization;Race;Capitol;Founded;Independence;Atmosphere stage;Mother colony relations;Xcoord;Ycoord;Sector;Platform;CW size;Mother Colony Charter;Region
UL8O49FK;Union of Regions Socialist Espacial;MaxAlvarez;45;0;8849060;196646;0;Lunar;United Earth;Human;1;2022-09-03 00:00:00;;0;117;-845;239;0/0;ios.appstore;0;rJE4I6gV;1
ULkDJPGdR2;Mega;Gavindriggs;39010;15;706119510;18101;0;Earthlike;United Earth;Human;1;2022-05-11 00:00:00;2022-05-18 00:00:00;4;123;802;677;-1/0;ios.appstore;0;earth;0
uLun0appgg;Blow Hole ;Cocked;3440;0;55479058;16128;0;Red Planet;United Earth;Human;0;2022-10-13 00:00:00;;2;123;267;-991;0/0;steam.windows;0;Fur0ElE4ey;1
UmlelU0qMp;Roma;Koska;441994;30;32580563142;73713;1;Red Planet;United Earth;Human;1;2023-01-14 00:00:00;2023-01-15 00:00:00;4;123;153;427;0/0;steam.windows;0;earth;0
uMPDbVNb;The United Martian Emerates;m3hring;2943;14;21128125;7179;0;Red Planet;United Earth;Human;0;2022-08-30 00:00:00;;2;123;-6;-746;12/-4;steam.linux;0;HWPx9Xrt;1
uMPDbVNbOb;Civic Chronos Empire;PhantomUchiX;14;30;5963;426;0;Sugarland;Zolarg Empire;Insectoids;0;2022-11-27 00:00:00;;3;100;272;-148;104/-86;android.gplay;0;zolarg;0
UNbPmDtmc9;m00n;HelloFool5;5755;2;21110023;3668;0;Lunar;United Earth;Human;0;2022-12-27 00:00:00;;2;123;-640;-598;0/1;windows.windowsstore;0;m0YwsBljM0;0
UnK3WvZGfA;Proxima Centauri II;Reg333;17;29;118934;6996;0;Earthlike;United Earth;Human;0;2022-12-27 00:00:00;;3;123;-298;479;0/1;web.apewebapps;0;NUrdW7SznK;1
UnwThbieYH;Anti-Bionatist;XxDevonxX;9351;11;44289247;4736;0;Red Planet;United Earth;Human;1;2022-02-21 00:00:00;1969-12-31 00:00:00;3;;323;113;20/-34;android.gplay;0;;0
unZNpCatoy;Altopiano;CarloMagno2001;170927;1;219346300637;1283275;0;Red Planet;United Earth;Human;1;2019-09-07 00:00:00;2019-09-10 00:00:00;4;;-138;-595;43/-38;android.gplay;0;;1
uODeEswNUr;Edwardia;Pumpkination;38;55;54759;1441;0;Lunar;United Earth;Human;0;2022-12-27 00:00:00;;0;123;301;498;11/-49;ios.appstore;0;uQEV2Xx31c;0
uogL7zZ50f;Yavin IV;NM05042007;159;0;505371;3178;0;Asteroid;League of Independent States;Human;0;2022-12-02 00:00:00;;0;123;75;587;-1/-2;android.amazon;0;OSg3yffztG;0
Uole5mRVUe;Beta;RealRubberBand;605;63;245825;406;0;Water World;Zolarg Empire;Insectoids;0;2022-11-04 00:00:00;;3;123;-842;-569;105/-86;web.apewebapps;0;zolarg;0
UOoo1BLUCu;Burbenbur;AceX12;3452;48;6554915;1899;0;Earthlike;United Earth;Human;0;2022-12-20 00:00:00;;3;123;372;232;-1/0;ios.appstore;0;IvwKkU5khK;0
uovgjkPi;Albuquerque New Mexico;LingLongJonn;464470;38;224194198009;482688;4;Red Planet;United Earth;Human;1;2022-08-13 00:00:00;2022-11-13 00:00:00;4;123;454;-498;0/1;steam.windows;0;x2SAdrvl;0
uovgjkPicQ;Luna;AnselmT;276;3;987688;3579;0;Lunar;United Earth;Human;0;2021-05-11 00:00:00;;0;123;-811;909;1/0;steam.windows;0;earth;0
UP1W5Rn1;Emiliuman;Wereldvreemd;1694413;21;813387373208;480041;0;Lunar;United Earth;Human;1;2018-07-22 00:00:00;2018-07-24 00:00:00;4;;215;766;66/-3;ios.appstore;0;;0
upDF74QYNy;Global Union;Mrman;2617;45;2949911;1127;0;Red Planet;United Earth;Human;1;2022-10-29 00:00:00;;0;123;987;974;0/-1;android.gplay;0;G7zBpIMRN6;0
Uppt03zKQh;X-Region;Xalone;101;0;439172;4348;0;Red Planet;United Earth;Human;0;2022-11-08 00:00:00;;0;123;689;304;0/0;android.gplay;0;earth;1
uQdRWwex;Mars;Charbel;202325;5;22274808388;110094;0;Red Planet;United Earth;Human;1;2022-04-20 00:00:00;2022-05-19 00:00:00;4;123;834;771;0/0;web.apewebapps;0;earth;0
uqe9GdBh;Multiplism;RLMYTHICALLEGEND;24307;0;248777647;10235;0;Forest World;United Earth;Human;0;2021-02-15 00:00:00;;3;123;-753;-559;1/0;web.apewebapps;0;earth;1
UqEdYnNJkE;Zolargan Empire;imhotep19;16371;9;64121589;3917;0;Sugarland;Zolarg Empire;Insectoids;0;2019-12-17 00:00:00;;3;;-626;991;40/-16;desktop.windows;0;;0
uQEV2Xx31c;The Hole;TheBrick;23455;9;234367365;9992;3;Red Planet;United Earth;Human;1;2022-12-01 00:00:00;2022-12-24 00:00:00;3;123;309;506;11/-49;ios.appstore;0;2BOvNE34;0
uQSDNpU4rz;Mars.;sahil29chavan;502107;68;5132310967;10222;0;Red Planet;United Earth;Human;1;2022-11-18 00:00:00;1970-01-01 00:00:00;4;123;-204;372;-1/0;web.apewebapps;0;IvwKkU5khK;0
urzOcTve5m;Huntedman2;lrunacres;316336;19;329708723249;1042274;0;Red Planet;United Earth;Human;0;2023-01-23 00:00:00;;4;123;486;819;10/-49;web.apewebapps;0;9v2LPoAkrY;1
us6nGKEr;Kol3;josip0101v;80706;45;27830315008;344836;0;Earthlike;United Earth;Human;1;2021-02-09 00:00:00;2021-02-23 00:00:00;4;123;228;408;0/0;android.gplay;0;earth;0
uSjOZKNg;Japan;Zambies1;6742;4;318119238;47185;1;Red Planet;United Earth;Human;1;2020-05-12 00:00:00;2021-04-22 00:00:00;2;123;688;-760;0/1;android.gplay;0;earth;0
uTN3uJJzqA;New Earth;MinnieMe;72;0;221193;3072;0;Earthlike;United Earth;Human;0;2021-06-18 00:00:00;;3;123;215;86;0/0;ios.appstore;0;earth;0
UU5qoVVzEW;Falova;Donatsagogo;17;52;57992;3411;0;Earthlike;United Earth;Human;0;2022-12-07 00:00:00;;3;100;858;-221;0/0;android.gplay;0;earth;0
uUZy9TySn5;Scientist;umidahmedov;8113;20;34199692;4215;3;Earthlike;United Earth;Human;1;2022-11-27 00:00:00;2022-12-04 00:00:00;3;123;-354;438;0/0;ios.appstore;0;earth;0
UVHnDwa9Ou;My Colony;Huliver;10499;23;12916214;1230;0;Red Planet;United Earth;Human;1;2022-11-06 00:00:00;2022-11-07 00:00:00;3;123;203;387;0/0;web.apeappslauncher;0;earth;0
UVsKXTgg;Suns landing;Hartley0426;2002;8;80889376;40404;0;Earthlike;United Earth;Human;1;2022-08-05 00:00:00;;4;123;733;-651;32/-73;ios.appstore;0;ox9VPfxf;1
uvszRUyA;Bisu Heran;CodyStormz;22800;38;236487923973;10372277;1;Sugarland;Zolarg Empire;Insectoids;1;2022-08-16 00:00:00;2022-08-17 00:00:00;3;123;525;861;104/-86;web.apewebapps;0;zolarg;0
Uwh60aWjRa;The Red Colony;LatiosTube;9599;45;25550318;2662;0;Red Planet;United Earth;Human;0;2023-01-05 00:00:00;;2;123;-295;-841;0/1;android.gplay;0;earth;1
UWjqh3kRUv;King Fredericks Land;Fragment;12489;4;234108945;18745;0;Earthlike;United Earth;Human;0;2022-10-01 00:00:00;;3;123;490;-125;70/-52;web.apeappslauncher;0;3VLKwsRi;0
UWLHWz3xY6;My Colony;Adamskiroller;14;0;236786;16913;0;Earthlike;United Earth;Human;0;2022-10-10 00:00:00;;3;123;-327;276;0/0;ios.appstore;0;ITSYlxv1VB;0
uwX7Ng4uJn;PPP;mikezhara2;551;64;1188273;2157;0;Red Planet;United Earth;Human;0;2022-11-15 00:00:00;;0;123;993;37;-1/0;steam.windows;0;A1dQkaMnWC;0
uxF0q8sdiE;Woo;Devthegod;20;45;145384;7269;0;Lunar;United Earth;Human;0;2022-12-31 00:00:00;;0;123;-451;-490;0/1;ios.appstore;0;nLTGarphoR;0
UXFfGD7hgZ;Funland;robert4lyf;26;19;73400;2823;0;Forest World;United Earth;Human;0;2023-01-22 00:00:00;;3;123;-487;-613;11/-48;android.gplay;0;ZmBAlygjCO;1
UXibc5vu;Locale 235A;wormjon;6491440;3;20109447244482724;3097840732;3;Asteroid;League of Independent States;Human;1;2022-07-27 00:00:00;2022-08-05 00:00:00;4;123;182;-159;-1/-2;windows.windowsstore;0;lis;1
UxNdmrSEZF;NR CHIPS;seabass13;2058;0;0;0;0;Red Planet;United Earth;Human;0;2022-11-06 00:00:00;;1;123;-864;-768;0/-95;ios.appstore;0;iyJyVh9I;1
UXrtyHnAcy;Geonosis;AngustheWellDone;4632;29;3220978;695;0;Sugarland;Zolarg Empire;Insectoids;0;2022-10-30 00:00:00;;3;123;853;864;104/-86;web.apewebapps;0;aRaOwuoo6K;1
UXxVXChuG5;ailin empire;pouri;189;0;2221;12;0;Earthlike;United Earth;Human;0;2022-11-07 00:00:00;;3;123;-787;277;0/1;ios.appstore;0;NUrdW7SznK;0
uYBJswYcoK;BCVMA;CAdaddy;3401;4;15347166;4513;0;Red Planet;United Earth;Human;0;2023-01-12 00:00:00;;2;123;944;-403;-1/1;web.apewebapps;0;NUrdW7SznK;1
uYC2sQQro5;Lunarium;Yurach;636;10;5273909;8292;0;Lunar;United Earth;Human;0;2022-11-19 00:00:00;;0;123;841;-335;-1/1;android.gplay;0;hbDaYIBG7v;0
UYG6f0N5;Morn Depot;imhotep19;35400;3;9132270115;257974;0;Earthlike;United Earth;Human;0;2022-09-25 00:00:00;;4;123;-513;-359;1/0;web.apeappslauncher;0;ImUVv7fb;0
UYG6f0N55w;Visaz;Valek005;228;0;546941;2399;0;Asteroid;League of Independent States;Human;0;2022-12-08 00:00:00;;0;123;-296;-49;-1/-2;android.gplay;0;lis;1
uyKS9GRO4b;Abandoned a.d.;Ryke1;13258;40;39372342041;2969704;0;Abandoned World;Alpha Draconians;Reptilian;1;2022-11-05 00:00:00;2022-11-06 00:00:00;3;123;264;384;106/-87;web.apewebapps;0;9M80wQyIZz;0
UYUi5MNCKm;Klendathu;YourRealDad;1146;18;19165235;16724;0;Sugarland;Zolarg Empire;Insectoids;0;2022-10-09 00:00:00;;3;123;-778;-481;105/-86;steam.windows;0;zolarg;1
UYyKwF20;Brad;BradDonnals;88780;7;1452353882836;16359021;0;Earthlike;United Earth;Human;1;2021-03-21 00:00:00;2022-06-22 00:00:00;4;123;774;-189;86/-31;android.gplay;0;earth;0
uZAewf5Ufa;New Denver;2a2;2972;4;32866982;11059;0;Red Planet;United Earth;Human;0;2022-06-21 00:00:00;;0;123;-869;84;0/0;ios.appstore;0;earth;0
uzlE601Yn8;Solvania;itssoulcraft;9457;79;34455158;3643;0;Earthlike;United Earth;Human;1;2022-10-02 00:00:00;2022-11-06 00:00:00;3;123;-780;175;0/0;android.gplay;0;earth;0
uzmkuCpvJr;My Colony;IronMonkey;412;0;1320709;3206;0;Water World;League of Independent States;Human;0;2022-12-29 00:00:00;;3;123;-481;-788;-1/-1;web.apewebapps;0;zmZZGD4dZS;0
uzOC26PrfV;Trathez;levenstein;726;0;2060964;2839;0;Earthlike;United Earth;Human;0;2022-12-07 00:00:00;;3;123;927;441;-1/0;web.apewebapps;0;earth;0
v0ChZWVHbX;The New Ukiah;Nopans;15748;30;106219975;6745;0;Red Planet;United Earth;Human;1;2022-12-21 00:00:00;2023-01-10 00:00:00;4;123;462;-869;113/-23;steam.windows;0;qbhxKo6vlL;0
v0oO30SA8k;NewFormerHope;FormerName;97064;0;251274907846;2588755;0;Lunar;United Earth;Human;1;2022-03-11 00:00:00;2022-03-20 00:00:00;4;123;971;-982;-1/0;android.gplay;0;LhXGrPtx;0
V2c1HCaV;Lunar;Sandtree;25;8;1331248;53250;0;Lunar;United Earth;Human;0;2022-09-25 00:00:00;;0;123;302;-488;0/0;android.gplay;0;Gw8Glxfq;1
V2rMQWEH;ADA;Mew1234567899;184;0;114251625;620933;0;Forest World;United Earth;Human;1;2022-01-10 00:00:00;2022-11-28 00:00:00;3;123;553;-723;-1/0;web.apewebapps;0;rJE4I6gV;1
v34zYg5xm4;Loomtopia;goodstuff;27324;0;143142058;5239;0;Red Planet;United Earth;Human;1;2022-10-09 00:00:00;2022-10-12 00:00:00;3;123;37;-899;0/0;android.gplay;0;WMQXn0unlB;1
V3dZ1xC8;The Pacific Nation;evilmattyg;199;0;2091605;10511;0;Water World;League of Independent States;Human;0;2022-05-11 00:00:00;;3;123;-951;-495;-1/-2;steam.windows;0;Cj5ibA5n;0
V4aTgUfhh9;Nordshire;Blaza;1986;6;4858038;2446;0;Earthlike;United Earth;Human;0;2021-05-10 00:00:00;;3;;-445;-341;109/-43;ios.appstore;0;;0
V4BHsDpyia;Moon Base Muppets;MoominPapa;6606;24;11979743;1813;0;Red Planet;United Earth;Human;0;2021-12-20 00:00:00;;2;;-389;355;100/-34;web.apewebapps;0;;0
v4wI0zpGGe;Klurtanya;TimusMaximus;434;0;2953274;6805;0;Red Planet;United Earth;Human;0;2022-12-30 00:00:00;;0;123;-8;437;0/0;web.apewebapps;0;earth;1
V4wNZFmt;MonkeyMan;Velocity;4719;52;25608018;5427;0;Earthlike;United Earth;Human;1;2022-06-21 00:00:00;2022-11-24 00:00:00;3;123;596;702;-1/0;ios.appstore;0;earth;0
v5NkxsUu;My Colony;Tylerplayz45;205126;3;55539985518;270760;1;Red Planet;United Earth;Human;1;2022-01-27 00:00:00;2022-02-21 00:00:00;4;123;779;5;0/0;steam.windows;0;earth;0
v5ugN2xIsJ;Lurrr;MrAlGore;36;91;424482;11791;0;Desert World;Alpha Draconians;Reptilian;0;2022-11-05 00:00:00;;3;123;192;-146;106/-87;ios.appstore;0;9M80wQyIZz;0
V5XFF00b7p;Death;bigdog005;23;0;118462;5151;0;Lunar;United Earth;Human;0;2022-10-28 00:00:00;;0;123;819;-563;0/0;android.gplay;0;8fk1rYoAa6;0
v6SJc3ZqUl;Mattaria;Mattacus;4;0;0;0;0;Abandoned World;Zolarg Empire;Insectoids;0;2022-09-14 00:00:00;;3;100;50;-916;104/-85;android.gplay;0;RdHYBbjh;1
V6xeJofD;Moonbase;garmeac;237317;9;210744974229123;888031512;1;Lunar;United Earth;Human;1;2021-07-12 00:00:00;2021-10-27 00:00:00;4;123;-787;678;1/0;web.apeappslauncher;0;earth;0
V74UIDBLL2;YayaNeHi;kurow23;3150;0;70235836;22297;0;Asteroid;League of Independent States;Human;1;2020-10-11 00:00:00;2020-10-18 00:00:00;2;123;272;-14;-1/-2;web.apewebapps;0;lis;1
V77kq0hkbq;Rise of the Zorlags;LuckyFighter;495356;81;7774069318151;15693904;0;Sugarland;Zolarg Empire;Insectoids;1;2019-10-09 00:00:00;2019-11-07 00:00:00;3;;-186;435;123/-50;ios.appstore;0;;0
v7xRR1h0;Easy cash;jimmis;1177842;55;77587544735352;65872625;6;Red Planet;United Earth;Human;1;2022-08-20 00:00:00;2022-08-21 00:00:00;4;123;207;-809;54/-86;web.apewebapps;0;earth;0
V9530S8IcN;Lookout point;Dukeofwoodstock;80;0;5978033;74725;0;Abandoned World;League of Independent States;Human;0;2022-06-04 00:00:00;;3;123;79;-252;-1/-2;android.gplay;0;lis;0
v9gzpnxJ;The Hive Inner Core;grimmstryke;15620;12;1918565589;122828;1;Sugarland;Zolarg Empire;Insectoids;1;2022-09-25 00:00:00;2022-10-03 00:00:00;3;123;347;-711;104/-86;steam.windows;0;zolarg;1
VAAVvLtD6I;blood;limey15;4514701;10;1193752143993995;264414442;5;Ice World;League of Independent States;Human;1;2022-12-23 00:00:00;2022-12-27 00:00:00;4;123;809;376;-1/-2;steam.windows;1;Cj5ibA5n;1
VBEhotSb;nn;PastaNight;69;31;349471;5065;0;Red Planet;United Earth;Human;0;2022-09-14 00:00:00;;0;123;-118;295;0/0;steam.windows;0;earth;1
vBun9QAw;Red World;ErisV2;601002;13;12817857178361;21327478;2;Red Planet;United Earth;Human;1;2022-09-14 00:00:00;2022-09-16 00:00:00;4;123;907;662;51/-39;web.apewebapps;0;iyJyVh9I;0
VcgwyGOO2F;Miacra;EverGiven;21;57;45437;2164;0;Forest World;United Earth;Human;1;2022-10-22 00:00:00;;3;123;-971;994;1/-1;web.apewebapps;0;G7zBpIMRN6;0
VChorBoa;Kypito;yourlostsocks;27024;0;14220551260;526219;0;Abandoned World;League of Independent States;Human;1;2022-05-29 00:00:00;2022-06-05 00:00:00;4;123;-94;273;-1/-2;ios.appstore;0;lis;0
vDpqG66KQ9;starfleet terraforming project 420;devilofbelfast;2251;14;9500920;4221;0;Lunar;United Earth;Human;0;2022-10-12 00:00:00;;0;123;53;-533;0/0;steam.windows;0;7LfjSWorYg;1
VdruFDW3kH;AURORA ;GerL86;338041;13;15328453886;45345;2;Lunar;United Earth;Human;1;2022-10-12 00:00:00;2022-11-10 00:00:00;4;123;-463;-560;11/-48;android.gplay;0;vxxr9dfo;1
VEaQJnIkIk;ptoject elements;Zinavls;8;0;57958;7245;0;Lunar;United Earth;Human;0;2023-01-15 00:00:00;;0;123;-731;-204;0/0;android.gplay;0;earth;0
veFCamGiJh;a;fizzlestein;11;0;130689;11881;0;Red Planet;United Earth;Human;0;2023-01-01 00:00:00;;0;100;-73;-438;114/-96;steam.windows;0;jcLqWOtHrH;1
VemjE9QIGh;ZARKLAND;Doniray;33918;17;953057547;28099;0;Earthlike;United Earth;Human;0;2022-10-15 00:00:00;;4;123;157;745;0/0;web.apewebapps;0;prjPTlun;1
vES8IuKL;Valhalla;Jpalfrey107;164505;16;384053810313;2334603;1;Red Planet;United Earth;Human;1;2022-08-22 00:00:00;2022-09-01 00:00:00;4;123;-312;184;0/0;android.gplay;0;OX2eC2i9;1
vES8IuKLiZ;Lynchwood;Mordecai;797;9;6569240;8242;0;Forest World;United Earth;Human;0;2017-02-03 00:00:00;;3;;924;65;41/-33;web.apeappslauncher;0;;0
vF6erGXhJQ;Ssh;Spradleyh;5;0;22004;4401;0;Water World;League of Independent States;Human;0;2022-12-27 00:00:00;;3;123;443;712;-1/-3;ios.appstore;0;1UhjvgiY;0
vfp43zyC;My Colony;Berni88;2455;49;273013185;111207;0;Lava World;Zolarg Empire;Insectoids;0;2022-08-20 00:00:00;;4;123;-901;-270;105/-86;android.gplay;0;zolarg;0
vfp43zyCvZ;My Colony;Lululuhence;1931;0;8075946;4182;0;Red Planet;United Earth;Human;0;2022-10-02 00:00:00;;0;96;-461;-58;0/0;android.apemarket;0;earth;0
vFwAdNSm8O;Draconis Combine;grimmstryke;2023;3;7227078303;3572456;0;Desert World;Alpha Draconians;Reptilian;1;2022-10-28 00:00:00;2022-10-30 00:00:00;3;123;-802;-499;106/-87;steam.windows;0;draconian;1
Vg9Bv9Bv;Regina;colbya;1599065;24;7047742248193;4407414;0;Red Planet;United Earth;Human;0;2022-09-14 00:00:00;;4;123;448;-976;0/0;web.apeappslauncher;0;earth;1
VGgvJPVU3y;New city;dontfallflat;230815;0;11915118467;51622;1;Earthlike;United Earth;Human;1;2022-10-24 00:00:00;2022-10-27 00:00:00;3;123;802;850;-1/-1;web.windowsstore;0;earth;1
Vgj2uAyF0s;Colony 2;Tylerguy;19;61;42870;2256;0;Earthlike;United Earth;Human;0;2022-12-02 00:00:00;;3;100;1000;48;-1/0;android.gplay;0;EHXSozmehf;0
vgNRPwopPT;Kazito;Passasbeep;195;13;978079;5016;0;Lunar;United Earth;Human;1;2022-10-30 00:00:00;;0;123;-314;406;0/0;web.apewebapps;0;NLv7aYEx;0
vGYd65M4Ly;WeDrownn-Btchs!;markcoyle73;128613;47;1049049510;8157;0;Water World;United Earth;Human;0;2019-07-12 00:00:00;;3;;-205;220;111/-24;windows.windowsstore;0;;1
vhAEHdqjUX;CreepingDeath;Londoe666;328;0;1654860;5045;0;Earthlike;United Earth;Human;0;2022-10-21 00:00:00;;3;123;904;-900;0/1;web.apewebapps;0;2Ak6UYD6;0
vJdSz3chBF;w;Dinohunter7750;62;5;516305;8328;0;Red Planet;United Earth;Human;0;2022-11-03 00:00:00;;0;96;825;117;-1/0;web.apewebapps;0;earth;0
VJGUu4GjuO;MC 1;Jonnywales99;38705;21;126146868;3259;0;Lunar;United Earth;Human;0;2022-11-23 00:00:00;;2;123;-805;617;0/-1;android.gplay;0;LhXGrPtx;1
vK2kXl6EPI;SeRenitY;Carsonfire45;66239;35;819381266;12370;1;Earthlike;United Earth;Human;1;2022-12-11 00:00:00;2023-01-19 00:00:00;4;123;775;791;0/0;web.apewebapps;0;nDr63w6YD8;1
vkC6mb2aIU;fun;sgtmikeburg;1314;0;4224767;3215;0;Red Planet;United Earth;Human;0;2023-01-22 00:00:00;;0;123;537;-800;0/1;web.apewebapps;0;hz22MAQlHN;1
vkQlUCZHh7;Nohan.SV;Nohan;85;25;1479584;17407;0;Earthlike;United Earth;Human;0;2022-10-07 00:00:00;;3;123;-884;72;1/0;ios.appstore;0;SXVOfRjX;0
VkZHSqvUjI;Eizhalia;Eizhalien;357;22;2900535;8125;0;Earthlike;United Earth;Human;0;2022-05-24 00:00:00;;3;;744;-401;-13/-62;ios.appstore;0;;0
vL7xoQaM;lolololsukidiki;Patghost;56;0;222287;3969;0;Earthlike;United Earth;Human;0;2020-12-31 00:00:00;;3;;-481;147;38/-14;android.gplay;0;;0
vlDrNrPKyJ;Achaea;Shinki491;846;28;5499693;6501;0;Lunar;United Earth;Human;0;2022-10-22 00:00:00;;0;123;-971;-256;0/1;ios.appstore;0;NUrdW7SznK;0
vLE6Dp4gpx;Bash;dsmiles;242990;21;10233457082;42115;0;Forest World;United Earth;Human;1;2021-08-16 00:00:00;2021-08-20 00:00:00;4;;48;835;95/-93;ios.appstore;0;;1
VmFpirxTKB;Lunarland;penguinsmeercats;3514;0;111861374;31833;0;Lunar;United Earth;Human;0;2022-10-02 00:00:00;;2;123;944;498;0/0;android.gplay;0;earth;1
vmNYSACm0Y;Corn;charsiu;8;25;33471;4184;0;Water World;League of Independent States;Human;0;2022-11-16 00:00:00;;3;123;-747;-669;-1/-2;ios.appstore;0;Cj5ibA5n;0
vMTHLeDTFC;SpaceX;stoftak;15719;13;36112642;2297;1;Red Planet;United Earth;Human;1;2022-11-07 00:00:00;2022-11-09 00:00:00;4;123;645;300;-1/1;steam.windows;0;FkVlb8M80o;1
vmTpBLhDPx;Vendace;Valek005;145;2;556031;3835;0;Earthlike;United Earth;Human;0;2023-01-16 00:00:00;;4;123;801;48;97/-8;android.gplay;0;6b3dbnNw;1
vmtZI3DxHO;Loxahatchee Hive;LoxBoi;547237;16;7551127086732;13798641;0;Sugarland;Zolarg Empire;Insectoids;1;2023-01-12 00:00:00;2023-01-13 00:00:00;3;123;-823;495;105/-86;web.apewebapps;0;zolarg;1
vn2GaRrV;Luis Mycolony New 2;lfierro743;34;0;356926;10498;0;Earthlike;United Earth;Human;0;2022-09-16 00:00:00;;3;123;-291;234;0/0;web.apewebapps;0;Y83W6hLV;0
Vn94PoUa7R;IronWorks Inc;BobThePotato;3816;12;4966025;1301;0;Red Planet;United Earth;Human;0;2022-10-30 00:00:00;;2;123;235;332;0/1;steam.windows;0;NUrdW7SznK;0
VnLLYKHvsB;Swirmolia Domination;RLMYTHICALLEGEND;77932;5;1491946943135207;19144214740;0;Sugarland;Zolarg Empire;Insectoids;1;2022-10-07 00:00:00;2022-10-09 00:00:00;5;123;-567;-726;104/-86;web.apewebapps;0;zolarg;1
vnOxhUUo7Q;Little Tucson;Thunderbomb869;134;21;398802;2976;0;Red Planet;United Earth;Human;0;2023-01-03 00:00:00;;0;123;682;710;51/-39;web.apewebapps;0;6uHQ4QwvB8;0
vNRyIuTK2N;Sanity Breach;TheDesigner;11;45;810883;73717;0;Ice World;League of Independent States;Human;0;2022-11-19 00:00:00;;0;123;285;-143;-1/-2;web.apeappslauncher;0;rMxDJ6lg9e;0
VnZWDDmI;My Colony;RagnartheFierce;3683;6;6425233;1745;0;Lunar;United Earth;Human;0;2022-08-25 00:00:00;;2;123;-407;-982;0/1;android.gplay;0;earth;0
VOpahjf0gJ;THE UNITED STATES  OF RUSSIA ;AMERICA;102;9;1410051;13824;0;Abandoned World;League of Independent States;Human;0;2022-11-25 00:00:00;;3;123;33;112;-1/-2;android.gplay;0;OSg3yffztG;1
VOutg94A7m;K2;Kassyyy2;655;52;3912245;5973;0;Lunar;United Earth;Human;0;2022-10-09 00:00:00;;0;92;-222;398;20/-61;android.gplay;0;rw9ELovgPu;1
vOv9FEqx3u;iKol;Stockholm11;124;0;383747;3095;0;Red Planet;United Earth;Human;0;2023-01-05 00:00:00;;0;96;203;-184;0/0;ios.appstore;0;earth;0
vOxX6G5n;The Rootsland;Roots;3948;40;7543386;1911;0;Red Planet;United Earth;Human;1;2022-09-12 00:00:00;;1;123;-401;363;0/0;android.gplay;0;NLv7aYEx;0
VPAZ6bR9rJ;Euopa;Freeze;33;12;205204;6218;0;Red Planet;United Earth;Human;0;2023-01-11 00:00:00;;0;123;420;292;0/1;steam.windows;0;NUrdW7SznK;1
VpUumFHB;Brunis;ColonialBoi;852;0;9236457;10841;0;Abandoned World;League of Independent States;Human;0;2022-07-01 00:00:00;;3;123;-89;74;-1/-2;ios.appstore;0;wMtrYobW;0
vQcYXpRP;Landland;Leviticus;6835;28;23717443;3470;0;Red Planet;United Earth;Human;0;2022-09-17 00:00:00;;0;123;517;153;0/0;web.apewebapps;0;eCEG1qnH;0
vrAwbiHQI9;Ore Refinery;BerkianDragon1993;3;0;0;0;0;Lunar;United Earth;Human;0;2022-11-26 00:00:00;;4;100;-955;419;23/-39;steam.windows;0;3lVnRbKokV;1
vrK9SZFi92;Empire;Rude;369;0;1480124;4011;0;Lunar;United Earth;Human;0;2022-11-10 00:00:00;;0;123;619;305;0/0;ios.appstore;0;ysZMNG4alT;0
vrRxRlTP1u;0;lucasedurl;29883;70;56933023;1905;0;Earthlike;United Earth;Human;0;2022-12-27 00:00:00;;4;123;679;934;0/0;web.apewebapps;0;NUrdW7SznK;0
vRSGVxaU;freddieb;freddieb;101247;12;2364756757;23356;1;Earthlike;United Earth;Human;1;2022-02-03 00:00:00;2022-03-17 00:00:00;4;123;-278;790;23/-21;web.apewebapps;0;earth;0
VRy2i2VP4M;Xecar;gonesurfin54;4839;45;5629642;1163;0;Forest World;United Earth;Human;0;2023-01-15 00:00:00;;3;123;-329;482;0/0;android.gplay;0;earth;0
vRz070F4pV;Ilyvedell;Schmitzchal;4731;6;9327576;1972;0;Lunar;United Earth;Human;0;2023-01-22 00:00:00;;3;123;-338;-131;0/0;android.gplay;0;earth;1
Vs3lWBug;Swarm;Darenius;46172;6;113330039631;2454519;0;Sugarland;Zolarg Empire;Insectoids;1;2017-07-10 00:00:00;2018-04-19 00:00:00;3;100;-983;409;105/-86;android.gplay;0;zolarg;0
vSE3uGyP;Lets try this again;BananaColony;231237;70;1788177357379;7733094;5;Sugarland;Zolarg Empire;Insectoids;1;2021-11-05 00:00:00;2022-08-18 00:00:00;4;123;310;-781;104/-86;web.apewebapps;0;zolarg;0
VsnXI1Xvtf;USS Mars;WereWolfOmega;103871;5;4988879187;48030;1;Red Planet;United Earth;Human;1;2022-09-26 00:00:00;2022-10-12 00:00:00;3;123;956;-773;0/0;steam.windows;0;earth;0
vSqfBZdU1u;Moon Colony;imhotep19;30417;25;374255838;12304;0;Lunar;United Earth;Human;0;2020-08-17 00:00:00;;4;123;549;544;0/0;desktop.windows;0;earth;0
VsusIkacQ1;Not Mars;NotTPMcFries;358698;23;61325630340;170967;1;Red Planet;United Earth;Human;1;2021-11-02 00:00:00;2022-01-13 00:00:00;4;123;-232;440;0/0;steam.windows;0;earth;0
vt1xIbEEMe;Onlinear;imhotep19;19301;5;260380902;13491;0;Lunar;United Earth;Human;0;2021-01-01 00:00:00;;4;;-262;974;102/-81;desktop.windows;0;;0
